coordenadas,id_trayectoria
"(-79.883149,-2.127312)",136
"(-79.885322,-2.129185)",156
"(-79.885044,-2.145044)",149
"(-79.883607,-2.127697)",213
"(-79.891062,-2.162732)",209
"(-79.886124,-2.147137)",150
"(-79.892202,-2.164719)",204
"(-79.875807,-2.125889)",141
"(-79.868282,-2.117135)",137
"(-79.884994,-2.129062)",167
"(-79.836499,-2.072835)",167
"(-79.898212,-2.157761)",366
"(-79.900844,-2.197733)",376
"(-79.8957,-2.129125)",186
"(-79.8325,-2.068739)",440
"(-79.900175,-2.090957)",379
"(-79.885032,-2.128752)",202
"(-79.873314,-2.103584)",175
"(-79.869919,-2.114217)",206
"(-79.869765,-2.114584)",192
"(-79.872569,-2.106735)",22
"(-79.892434,-2.13187)",445
"(-79.882054,-2.135529)",178
"(-79.910968,-2.218799)",361
"(-79.850329,-2.074429)",135
"(-79.873749,-2.073454)",200
"(-79.871905,-2.109535)",152
"(-79.870662,-2.113)",129
"(-79.884892,-2.128679)",216
"(-79.873722,-2.090514)",213
"(-79.886035,-2.146927)",227
"(-79.895716,-2.129104)",166
"(-79.835995,-2.07316)",160
"(-79.895794,-2.131907)",205
"(-79.895032,-2.165424)",452
"(-79.886055,-2.129292)",225
"(-79.884392,-2.143701)",133
"(-79.894529,-2.167914)",140
"(-79.883865,-2.142719)",452
"(-79.872334,-2.107707)",203
"(-79.872347,-2.106879)",44
"(-79.884535,-2.128444)",143
"(-79.873662,-2.073266)",441
"(-79.83763,-2.072644)",26
"(-79.873837,-2.095636)",169
"(-79.88641,-2.154622)",153
"(-79.886045,-2.12954)",209
"(-79.886132,-2.153135)",149
"(-79.88585,-2.14654)",142
"(-79.873522,-2.10258)",445
"(-79.883955,-2.127987)",181
"(-79.94875,-2.8498484)",255
"(-79.873802,-2.078587)",134
"(-79.894982,-2.165779)",148
"(-79.833607,-2.067771)",215
"(-79.8970839,-2.1824209)",335
"(-79.873774,-2.101639)",207
"(-79.873754,-2.08088)",131
"(-79.834341,-2.071245)",123
"(-79.863284,-2.074464)",175
"(-79.883204,-2.11641)",442
"(-79.88397,-2.127999)",201
"(-79.858222,-2.075675)",329
"(-79.864492,-2.074306)",155
"(-79.874002,-2.096196)",152
"(-79.833107,-2.068005)",210
"(-79.873365,-2.10338)",214
"(-79.884359,-2.128292)",394
"(-79.882116,-2.134855)",136
"(-79.854404,-2.075475)",138
"(-79.844057,-2.073124)",217
"(-79.874034,-2.09668)",210
"(-79.886752,-2.155195)",319
"(-79.894145,-2.131302)",162
"(-79.873945,-2.09668)",179
"(-79.873987,-2.096647)",58
"(-79.890407,-2.16159)",209
"(-79.873685,-2.073159)",191
"(-79.877954,-2.126221)",446
"(-79.83374,-2.06773)",319
"(-79.867977,-2.11768)",145
"(-79.894447,-2.167897)",140
"(-80.12895,-2.24896)",394
"(-79.855234,-2.074995)",64
"(-79.895562,-2.131689)",207
"(-79.873542,-2.084472)",64
"(-79.894159,-2.13165)",156
"(-80.226927,-2.293489)",393
"(-79.86655,-2.120189)",132
"(-79.873365,-2.10338)",172
"(-79.87361,-2.084747)",451
"(-79.877254,-2.054839)",432
"(-79.831939,-2.068394)",209
"(-79.895716,-2.129104)",150
"(-79.885034,-2.12875)",157
"(-79.882767,-2.133074)",136
"(-79.873964,-2.099289)",165
"(-79.84818,-2.074094)",169
"(-79.856832,-2.074724)",179
"(-79.930132,-2.078965)",391
"(-79.873582,-2.086432)",128
"(-79.832895,-2.068292)",226
"(-79.894065,-2.1319)",218
"(-79.874995,-2.125815)",136
"(-79.831842,-2.068549)",219
"(-79.857985,-2.075489)",145
"(-79.835136,-2.073274)",173
"(-79.869262,-2.073575)",454
"(-79.836595,-2.072724)",59
"(-79.873097,-2.104501)",217
"(-79.898454,-2.170359)",332
"(-79.869919,-2.114217)",202
"(-79.869919,-2.114324)",123
"(-79.895715,-2.182952)",351
"(-79.88492,-2.128695)",136
"(-79.89578,-2.163869)",198
"(-79.88492,-2.128695)",22
"(-79.895491,-2.163514)",194
"(-79.876142,-2.125974)",137
"(-79.882484,-2.131227)",122
"(-79.885597,-2.145927)",67
"(-79.841477,-2.072035)",213
"(-79.832101,-2.068382)",172
"(-79.895789,-2.16385)",138
"(-79.872839,-2.125504)",441
"(-79.892849,-2.166844)",148
"(-79.90151,-2.183102)",351
"(-79.887339,-2.156287)",225
"(-79.841347,-2.072225)",440
"(-79.883522,-2.131929)",59
"(-79.873124,-2.125547)",162
